date,index_symbol,eod_index_value,high,low,index_market_value,dividend_market_value
2024-04-19,NQX,3407.53,3472.47,3394.78,20186109514462.0,
2020-08-31,NQX,2422.14,2433.49,2400.02,13640285442687.0,124878781.0
2020-05-04,NQX,1766.82,1768.15,1733.08,9898598750454.0,
2019-11-20,NQX,1656.75,1667.85,1645.25,9287202504330.0,4124478805.0
2019-03-19,NQX,1469.86,1478.06,1464.39,8353782307278.0,175349138.0
2019-05-24,NQX,1460.19,1474.26,1458.82,8228353564256.0,
2019-04-09,NQX,1513.7,1519.35,1511.12,8529861089158.0,127202324.0
2023-09-29,NQX,2943.05,2980.37,2932.96,17029417991850.0,
2023-09-20,NQX,2993.98,3049.04,2993.5,17324148227022.0,2802393181.0
2023-04-13,NQX,2621.88,2624.88,2584.0,15176922806586.0,
2022-07-19,NQX,2449.88,2451.67,2393.58,14413852552775.0,
2022-05-06,NQX,2538.71,2585.32,2504.55,14998220834386.0,4245279479.0
2022-06-15,NQX,2318.75,2350.26,2269.31,13697847647419.0,
2022-10-13,NQX,2206.72,2217.53,2088.13,12922101991318.0,
2020-04-24,NQX,1757.32,1758.27,1720.0,9882561934720.0,123080796.0
2020-03-27,NQX,1517.67,1563.55,1516.05,8511464913135.0,
2022-12-19,NQX,2216.92,2250.26,2205.95,12856889577302.0,2168915359.0
2024-11-12,NQX,4214.16,4228.93,4189.32,24968436387559.0,
2025-02-26,NQX,4226.58,4270.09,4202.52,25926538332243.0,81620864.0
2022-02-15,NQX,2924.16,2924.91,2888.89,17281335009317.0,
2018-07-02,NQX,1419.56,1419.78,1393.84,8036618782019.0,872517169.0
2022-05-03,NQX,2617.98,2635.75,2596.54,15466549925377.0,443671351.0
2022-05-31,NQX,2528.42,2552.57,2496.46,14936430508433.0,209061110.0
2018-11-08,NQX,1431.72,1438.46,1425.03,8235563492665.0,4510897075.0
2018-12-18,NQX,1298.3,1310.21,1286.92,7472288263612.0,1324880706.0
2018-07-24,NQX,1481.25,1495.2,1475.15,8544449313220.0,115075536.0
2023-08-02,NQX,3074.15,3112.27,3064.29,17825681317561.0,
2021-02-17,NQX,2739.94,2742.63,2710.53,15648058861114.0,4186426651.0
2022-02-14,NQX,2853.72,2880.16,2823.95,16865020531630.0,1520846552.0
2020-10-23,NQX,2338.51,2338.6,2313.82,13194738428484.0,
2020-10-14,NQX,2397.07,2431.84,2382.71,13490994264655.0,
2020-10-09,NQX,2345.17,2345.49,2320.17,13198885493839.0,
2021-05-04,NQX,2708.93,2741.08,2679.22,15475763956141.0,
2018-07-11,NQX,1448.8,1454.22,1443.99,8202111112253.0,
2021-11-03,NQX,3228.9,3231.52,3190.12,18670417227724.0,
2018-11-12,NQX,1365.82,1399.78,1363.88,7856499824124.0,
2019-10-02,NQX,1510.16,1526.27,1502.74,8473198533328.0,
2019-09-16,NQX,1570.48,1573.75,1566.36,8850238447694.0,
2019-03-12,NQX,1440.26,1443.88,1433.4,8233858449201.0,
2021-01-05,NQX,2560.48,2561.96,2532.63,14623105854039.0,1278473463.0
2025-01-24,NQX,4354.8,4389.12,4341.81,26713050444087.0,
2021-12-10,NQX,3266.4,3267.84,3227.8,18887225781180.0,
2022-08-02,NQX,2580.32,2614.65,2561.8,15181271876887.0,
2018-06-18,NQX,1450.28,1451.29,1437.23,8210521338587.0,
2022-11-08,NQX,2211.9,2238.38,2179.51,12952454692746.0,363078637.0
2024-12-03,NQX,4245.86,4247.15,4216.29,25274607521396.0,1038177221.0
2022-09-09,NQX,2517.66,2522.09,2484.8,14812602082154.0,
2024-01-16,NQX,3366.14,3379.07,3345.32,19672351395788.0,
2023-09-07,NQX,3051.7,3057.64,3027.74,17695541875251.0,762326928.0
2023-06-01,NQX,2888.3,2898.66,2843.99,16719141740458.0,2028298686.0
2020-12-28,NQX,2567.77,2572.38,2549.42,14664780117491.0,
2020-10-12,NQX,2417.62,2440.98,2376.05,13606648052791.0,
2024-10-07,NQX,3960.15,3998.02,3952.61,23428725640367.0,199456445.0
2024-03-12,NQX,3643.82,3645.67,3583.87,21295170507032.0,412287222.0
2022-12-27,NQX,2164.5,2191.49,2161.53,12552906428003.0,
2023-09-19,NQX,3038.25,3043.98,3013.88,17580264399107.0,
2023-04-20,NQX,2597.2,2621.58,2586.76,15034051251176.0,
2023-02-22,NQX,2413.25,2431.24,2401.21,13995526484980.0,260409121.0
2021-03-09,NQX,2558.9,2573.7,2518.57,14614100245168.0,287281058.0
2023-02-28,NQX,2408.42,2429.3,2404.26,13967508986495.0,112517631.0
2023-07-20,NQX,3093.22,3154.37,3085.97,17811523739450.0,15880079.0
2020-07-24,NQX,2096.63,2108.68,2062.79,11793037245815.0,
2020-05-20,NQX,1897.0,1899.66,1882.57,10677799650080.0,3783050343.0
2020-01-09,NQX,1797.93,1800.91,1787.71,10083178782758.0,153240295.0
2024-11-18,NQX,4107.84,4124.46,4080.25,24452977340530.0,2248498989.0
2024-02-06,NQX,3514.55,3536.12,3495.09,20539657037540.0,824311666.0
2024-01-26,NQX,3484.2,3502.95,3479.11,20362315697909.0,
2021-09-09,NQX,3112.21,3135.09,3111.35,17960446600664.0,481771069.0
2024-11-29,NQX,4186.07,4191.26,4150.39,24918691142492.0,1120376133.0
2023-10-30,NQX,2867.1,2877.68,2845.16,16589962311629.0,1742469645.0
2023-06-16,NQX,3016.78,3056.93,3014.68,17421796431079.0,
2023-01-24,NQX,2369.33,2377.87,2356.01,13740783532124.0,
2022-10-25,NQX,2334.0,2336.37,2296.08,13667443266459.0,
2023-11-06,NQX,3030.99,3036.04,3012.98,17538246267002.0,923684762.0
2023-04-19,NQX,2617.74,2625.65,2597.64,15152988356580.0,
2021-04-13,NQX,2797.3,2800.51,2774.92,15980582495600.0,
2021-03-04,NQX,2492.8,2559.82,2462.83,14236610018977.0,1720272273.0
2022-10-24,NQX,2286.05,2293.64,2233.3,13386680248563.0,
2019-05-30,NQX,1449.08,1452.55,1440.88,8165738557730.0,1209690219.0
2019-10-04,NQX,1550.82,1551.87,1534.18,8701352229893.0,
2019-04-30,NQX,1556.29,1558.46,1545.18,8769882555604.0,89394581.0
2019-07-08,NQX,1557.16,1558.44,1551.22,8743167876139.0,
2019-05-22,NQX,1484.13,1491.64,1482.14,8363253018847.0,253201964.0
2025-03-31,NQX,3855.69,3863.2,3759.87,23638508748803.0,1205655448.0
2021-08-11,NQX,3005.55,3025.55,2994.52,17313867146320.0,645517315.0
2022-01-10,NQX,3122.89,3125.68,3033.11,18421139003581.0,
2018-10-29,NQX,1342.78,1394.64,1314.96,7713978965716.0,
2023-03-22,NQX,2513.43,2588.72,2512.74,14549166778951.0,
2022-06-07,NQX,2542.34,2547.46,2482.71,15018632476906.0,154366929.0
2021-07-01,NQX,2912.01,2915.33,2896.68,16631584124273.0,
2018-07-06,NQX,1441.47,1443.4,1421.24,8160618155983.0,
2020-06-11,NQX,1917.7,1995.64,1917.26,10794269759134.0,1484833483.0
2020-06-05,NQX,1964.88,1969.34,1931.89,11059847655228.0,
2020-03-06,NQX,1706.07,1714.36,1663.98,9568014596765.0,
2024-03-19,NQX,3606.44,3607.96,3561.84,21364457925936.0,
2019-09-04,NQX,1543.85,1544.98,1532.73,8700150766548.0,
2025-02-18,NQX,4432.92,4438.26,4405.92,27192244360586.0,251758283.0
2025-02-14,NQX,4422.94,4428.02,4402.07,27131004430375.0,3485887287.0
2021-11-24,NQX,3273.56,3274.16,3221.2,18928666845737.0,859566923.0
2025-02-28,NQX,4176.88,4180.14,4081.49,25621657162127.0,3286830019.0
2022-10-12,NQX,2157.12,2177.3,2150.99,12631694674523.0,
2021-03-02,NQX,2611.99,2660.32,2610.43,14917310687609.0,59988489.0
2022-05-11,NQX,2393.51,2494.18,2387.82,14140431696723.0,363936231.0
2022-04-21,NQX,2744.09,2855.41,2736.51,16211589965309.0,
2021-03-23,NQX,2603.56,2636.13,2598.7,14862074994328.0,
2022-02-22,NQX,2774.11,2821.85,2744.18,16439067073339.0,276724780.0
2022-04-11,NQX,2798.04,2837.53,2795.83,16530319958012.0,
2021-10-01,NQX,2958.37,2966.17,2911.02,17106151107068.0,
2021-04-05,NQX,2719.63,2724.72,2684.16,15524671915701.0,1983715183.0
2022-12-30,NQX,2187.95,2188.59,2155.73,12688900581724.0,145553590.0
2019-12-20,NQX,1735.7,1737.53,1731.29,9692914377159.0,1351517759.0
2020-11-17,NQX,2395.5,2409.43,2392.88,13516260003610.0,
2022-06-06,NQX,2519.93,2560.89,2506.92,14886252665664.0,139870243.0
2021-07-09,NQX,2965.22,2967.74,2937.11,16935474211760.0,196275646.0
2024-08-23,NQX,3944.17,3963.68,3905.33,23377547112702.0,
2024-08-29,NQX,3865.09,3924.55,3856.33,22908815746074.0,
2023-08-10,NQX,3025.77,3073.26,3014.5,17545144521558.0,2315417472.0
2024-05-10,NQX,3632.24,3649.52,3619.95,21517266755694.0,2931971633.0
2022-08-03,NQX,2650.65,2657.84,2594.95,15595066952552.0,
2023-02-13,NQX,2500.46,2504.56,2462.68,14501285728294.0,151826837.0
2023-05-10,NQX,2669.57,2676.88,2641.03,15452966681603.0,550894606.0
2020-05-19,NQX,1859.71,1884.58,1859.26,10418995447445.0,584228369.0
2020-05-18,NQX,1866.39,1873.51,1849.71,10456399172226.0,
2020-02-05,NQX,1873.5,1888.55,1862.38,10506993914817.0,537830754.0
2023-05-18,NQX,2766.92,2768.95,2721.36,16016528568008.0,653928709.0
2020-06-16,NQX,1989.87,2002.18,1960.29,11200539152926.0,185916255.0
2021-10-20,NQX,3077.74,3091.42,3066.69,17796370631519.0,
2019-06-04,NQX,1433.35,1433.97,1404.62,8077091919922.0,
2019-05-16,NQX,1516.03,1525.41,1500.55,8542997677251.0,942600181.0
2019-02-26,NQX,1424.64,1428.93,1417.43,8144599122017.0,
2023-12-05,NQX,3175.54,3186.37,3152.12,18374375166636.0,132529551.0
2022-10-21,NQX,2262.07,2265.55,2192.4,13246222852355.0,
2022-11-28,NQX,2317.55,2352.97,2311.05,13615143037275.0,
2019-01-18,NQX,1356.92,1363.25,1345.59,7760133391010.0,
2022-10-19,NQX,2220.68,2246.28,2201.62,13003845147538.0,
2021-02-23,NQX,2638.94,2651.97,2551.61,15071233129811.0,
2022-01-12,NQX,3181.02,3203.48,3163.19,18764057772532.0,
2019-12-24,NQX,1739.9,1741.64,1736.82,9757761882969.0,241224001.0
2019-11-19,NQX,1667.75,1671.56,1661.66,9348847391069.0,
2019-05-31,NQX,1425.59,1436.65,1425.19,8033373266469.0,
2023-03-01,NQX,2387.71,2410.9,2381.31,13847402710006.0,978802487.0
2020-01-31,NQX,1798.3,1834.09,1792.37,10085289125631.0,246501113.0
2019-09-17,NQX,1577.76,1578.24,1568.2,8891234491563.0,
2019-08-13,NQX,1545.63,1555.67,1510.67,8678445522902.0,115812993.0
2019-01-16,NQX,1333.71,1344.08,1333.06,7627401878559.0,
2024-05-22,NQX,3741.04,3751.34,3721.23,22161821562949.0,519862150.0
2024-11-21,NQX,4148.16,4162.93,4087.36,24692979728830.0,4529363347.0
2022-03-08,NQX,2653.52,2732.65,2625.86,15724493328696.0,61393767.0
2019-09-06,NQX,1570.51,1575.0,1567.18,8850380656622.0,
2022-01-05,NQX,3154.36,3249.86,3152.92,18606772047934.0,339507355.0
2018-11-07,NQX,1440.63,1441.19,1411.54,8286806851977.0,
2018-07-10,NQX,1456.52,1459.56,1451.5,8245838309657.0,
2025-04-11,NQX,3738.01,3745.79,3630.68,22917043976579.0,85037847.0
2021-06-24,NQX,2873.19,2885.83,2867.53,16409874116047.0,
2023-08-15,NQX,3007.53,3038.58,3002.87,17439390204638.0,
2024-08-07,NQX,3573.47,3689.14,3570.19,21180365736159.0,832327979.0
2023-11-30,NQX,3189.57,3202.7,3165.13,18455890693636.0,4621212713.0
2019-04-01,NQX,1495.68,1496.36,1484.49,8428349270167.0,
2023-11-20,NQX,3205.41,3211.35,3169.02,18547538988127.0,216210658.0
2019-04-08,NQX,1519.95,1520.54,1507.28,8565087400352.0,
2019-03-29,NQX,1475.75,1476.34,1466.63,8316048019896.0,
2020-12-29,NQX,2568.7,2585.11,2563.33,14670068861943.0,
2020-03-12,NQX,1452.73,1561.66,1451.12,8147243949946.0,2323397260.0
2020-07-17,NQX,2129.04,2136.14,2111.76,11965019724006.0,
2018-09-21,NQX,1506.21,1520.78,1504.42,8688456500910.0,
2018-06-25,NQX,1407.63,1428.86,1395.39,7969080444053.0,
2018-06-19,NQX,1445.61,1446.0,1427.6,8184066931360.0,899665138.0
2023-01-19,NQX,2259.13,2277.7,2250.38,13101714120820.0,
2022-04-28,NQX,2691.21,2708.51,2607.63,15899190936692.0,509628215.0
2020-01-10,NQX,1793.33,1804.97,1790.37,10057387898547.0,
2023-01-12,NQX,2291.92,2300.17,2249.2,13291869911861.0,
2021-01-07,NQX,2587.91,2593.34,2548.92,14779812466528.0,256982197.0
2021-09-13,NQX,3086.9,3112.46,3070.34,17814389644120.0,88036684.0
2020-07-27,NQX,2134.88,2137.91,2105.53,12008176818045.0,159063017.0
2022-11-07,NQX,2195.4,2200.23,2163.52,12855835482032.0,
2018-09-27,NQX,1525.91,1531.56,1519.39,8766044422078.0,546439441.0
2025-01-02,NQX,4195.12,4247.32,4160.09,25706826728681.0,
2021-01-26,NQX,2698.04,2707.26,2688.06,15408734818097.0,
2021-06-29,NQX,2914.55,2915.04,2896.35,16646082561451.0,538687764.0
2025-02-03,NQX,4259.52,4281.33,4200.87,26128552267672.0,
2024-06-04,NQX,3730.97,3739.59,3704.37,22102148563911.0,1760659008.0
2024-11-27,NQX,4148.9,4170.62,4123.08,24697393462201.0,1684548830.0
2022-08-11,NQX,2658.4,2711.08,2654.27,15640637490647.0,1912674781.0
2019-09-30,NQX,1549.89,1552.37,1538.7,8696129908371.0,173636051.0
2019-01-10,NQX,1324.19,1325.02,1303.51,7572934451198.0,
2022-03-04,NQX,2767.57,2798.59,2747.72,16400311280372.0,
2022-04-19,NQX,2842.05,2847.3,2768.95,16790324016098.0,
2019-01-14,NQX,1308.21,1313.37,1302.53,7481541525936.0,
2022-01-14,NQX,3122.32,3123.44,3079.3,18417798101805.0,
2018-11-01,NQX,1413.83,1414.37,1386.44,8122167919353.0,
2018-10-26,NQX,1370.48,1395.39,1348.75,7873112339935.0,
2022-05-16,NQX,2448.72,2479.1,2439.24,14466567469477.0,1379949750.0
2022-05-23,NQX,2406.86,2409.56,2357.15,14218301727396.0,117281791.0
2019-12-17,NQX,1715.14,1718.49,1712.83,9578939739762.0,
2019-09-26,NQX,1554.4,1559.62,1543.74,8721427327063.0,
2022-01-03,NQX,3300.35,3300.83,3261.34,19467982106662.0,
2018-10-31,NQX,1393.42,1406.1,1384.82,8004887715913.0,281011066.0
2018-08-01,NQX,1454.58,1458.96,1446.93,8390593905056.0,
2018-06-07,NQX,1430.57,1442.49,1423.18,8156594751592.0,1111198185.0
2019-01-28,NQX,1339.42,1339.51,1328.86,7660028160226.0,
2024-04-05,NQX,3621.69,3640.59,3582.57,21454800078952.0,
2024-06-14,NQX,3931.96,3933.02,3906.92,23292823839096.0,4022663337.0
2024-09-17,NQX,3886.48,3919.27,3867.42,23035587682513.0,470349266.0
2022-08-31,NQX,2454.41,2500.43,2453.62,14440458636711.0,1313450384.0
2018-10-09,NQX,1474.32,1486.08,1467.97,8469663052567.0,121575661.0
2018-07-19,NQX,1470.47,1477.8,1468.87,8324823496613.0,
2023-03-28,NQX,2522.11,2530.98,2503.57,14599432262355.0,
2023-08-23,NQX,3029.61,3037.77,2989.52,17567432129364.0,396689569.0
2020-10-13,NQX,2416.63,2437.56,2406.55,13601093058376.0,
2020-11-20,NQX,2381.29,2403.48,2380.71,13436083937621.0,
2021-11-04,NQX,3269.25,3277.6,3233.89,18903721539100.0,1824617899.0
2021-09-28,NQX,2954.06,3008.11,2951.8,17081213264635.0,
2021-04-20,NQX,2761.86,2786.97,2746.12,15778130081376.0,
2021-11-01,NQX,3181.06,3182.03,3157.06,18393763147797.0,
2024-01-18,NQX,3396.46,3399.4,3363.63,19849522894272.0,
2025-03-25,NQX,4057.57,4058.44,4032.81,24876171879794.0,
2024-02-07,NQX,3551.01,3556.83,3527.55,20752779913681.0,
2025-01-30,NQX,4301.62,4324.69,4261.74,26386850887737.0,
2021-10-13,NQX,2954.92,2960.17,2935.32,17086184569034.0,
2021-05-28,NQX,2737.3,2753.16,2736.96,15637830943875.0,149109573.0
2023-06-05,NQX,2911.3,2932.59,2903.38,16852259801011.0,704767639.0
2020-06-22,NQX,2026.07,2026.92,1997.9,11386293807246.0,
2020-06-01,NQX,1919.78,1921.88,1903.07,10805986668458.0,
2021-05-18,NQX,2643.54,2680.1,2642.57,15102154085013.0,
2024-06-06,NQX,3804.24,3814.36,3795.77,22536206033970.0,758992262.0
2024-07-15,NQX,4077.38,4117.03,4060.91,24106355310268.0,
2020-01-23,NQX,1843.4,1844.23,1829.05,10338189442599.0,
2023-10-16,NQX,3034.55,3041.91,3009.45,17558852309789.0,
2025-02-11,NQX,4338.7,4355.25,4325.1,26614303020286.0,603128408.0
2020-08-28,NQX,2399.17,2403.63,2385.74,13510937602701.0,221060461.0
2020-07-21,NQX,2166.61,2203.49,2160.17,12186705041083.0,
2024-10-11,NQX,4054.39,4062.64,4028.46,24021853332323.0,81292459.0
2024-08-02,NQX,3688.17,3725.76,3652.75,21860180401054.0,
2024-04-03,NQX,3632.04,3647.73,3609.04,21516094350020.0,2533428573.0
2023-09-15,NQX,3040.48,3087.08,3034.74,17630454093494.0,
2019-12-03,NQX,1650.95,1651.68,1633.47,9220690213359.0,
2019-12-18,NQX,1716.12,1721.62,1715.71,9584440090068.0,
2019-04-16,NQX,1530.95,1534.08,1526.33,8627061266407.0,
2023-12-15,NQX,3324.69,3333.95,3311.4,19234896838471.0,
2022-06-24,NQX,2421.17,2422.56,2362.46,14244912552986.0,
2020-11-06,NQX,2418.27,2423.39,2379.1,13644743275485.0,3052867675.0
2022-08-30,NQX,2468.54,2514.58,2448.17,14523613294774.0,345557654.0
2018-08-31,NQX,1530.91,1535.29,1525.71,8830915019179.0,
2018-08-24,NQX,1497.08,1497.91,1488.59,8635770402192.0,
2022-10-10,NQX,2185.39,2212.64,2164.85,12797239089236.0,
2022-03-29,NQX,3047.86,3053.06,3007.92,18006225515572.0,
2022-09-28,NQX,2298.77,2309.37,2242.16,13461125184923.0,
2021-03-29,NQX,2593.15,2602.69,2567.32,14802653752307.0,
2019-09-18,NQX,1577.71,1578.23,1558.32,8890975166438.0,
2019-05-13,NQX,1464.83,1486.78,1460.73,8254468245468.0,115904895.0
2019-07-12,NQX,1588.65,1588.81,1580.08,8919983771186.0,
2022-03-02,NQX,2848.74,2858.54,2792.54,16881334206170.0,1080867453.0
2022-12-21,NQX,2247.18,2257.15,2216.76,13032364577003.0,
2019-11-22,NQX,1654.41,1658.42,1645.9,9240031996789.0,80704130.0
2019-09-12,NQX,1583.47,1595.07,1581.47,8923416353726.0,1456537117.0
2019-11-21,NQX,1653.12,1656.47,1648.44,9232844703385.0,
2022-05-25,NQX,2388.79,2405.78,2342.9,14111551638990.0,293299657.0
2022-10-20,NQX,2209.34,2255.96,2200.26,12937474207194.0,
2022-03-07,NQX,2663.88,2775.82,2662.88,15785855736496.0,
2023-06-22,NQX,3008.46,3008.84,2958.99,17359116251669.0,
2018-12-03,NQX,1412.43,1421.4,1402.63,8129848836933.0,
2020-05-12,NQX,1822.49,1870.89,1821.82,10210474262112.0,105029105.0
2021-10-27,NQX,3119.68,3145.95,3115.74,18038864808517.0,
2018-09-24,NQX,1509.75,1510.99,1489.46,8673183784826.0,
2018-11-15,NQX,1378.09,1381.76,1340.49,7914422436504.0,1733524154.0
2024-06-05,NQX,3807.01,3807.15,3753.64,22552621429992.0,88524060.0
2021-03-18,NQX,2557.83,2608.07,2556.22,14607992627117.0,
2022-10-17,NQX,2212.51,2218.18,2191.97,12956008529911.0,
2021-06-17,NQX,2832.76,2841.09,2789.27,16183177483324.0,
2024-12-11,NQX,4352.8,4356.94,4306.77,25911156564442.0,467237373.0
2022-06-10,NQX,2366.56,2416.54,2365.08,13980280304249.0,
2022-02-17,NQX,2834.35,2899.49,2831.09,16750536345948.0,708911668.0
2023-11-10,NQX,3105.82,3107.04,3047.43,17971286549282.0,2582796870.0
2021-11-10,NQX,3197.11,3244.85,3181.06,18486620537162.0,1527067856.0
2024-10-18,NQX,4064.81,4072.06,4054.66,24083552422941.0,21428768.0
2021-12-22,NQX,3236.03,3237.26,3189.51,19088537821333.0,
2023-11-14,NQX,3162.49,3170.07,3145.22,18299201185004.0,1232693164.0
2021-05-12,NQX,2600.33,2647.38,2593.43,14855308330310.0,644969478.0
2021-07-08,NQX,2944.43,2952.73,2910.35,16816726153594.0,59844391.0
2021-09-27,NQX,3040.96,3048.11,3021.28,17583719976231.0,259225322.0
2023-08-29,NQX,3075.31,3078.31,3006.91,17832417840218.0,76490979.0
2023-07-27,NQX,3092.99,3159.1,3083.21,17934915282906.0,
2024-09-30,NQX,4012.14,4014.49,3970.57,23736301456810.0,982017850.0
2020-03-17,NQX,1494.79,1510.02,1391.83,8383123197532.0,
2020-01-15,NQX,1807.13,1815.77,1801.79,10134816016558.0,
2020-06-19,NQX,2001.73,2024.33,1987.56,11267271801781.0,1442005776.0
2024-10-31,NQX,3978.08,4045.47,3976.1,23569714804628.0,1942282422.0
2023-12-27,NQX,3381.36,3384.4,3371.91,19761290278051.0,448826731.0
2020-12-01,NQX,2491.07,2502.04,2467.67,14050247805188.0,54532222.0
2020-11-11,NQX,2378.59,2380.83,2342.91,13420837108157.0,
2020-10-20,NQX,2335.57,2360.28,2322.75,13178109139782.0,
2024-04-09,NQX,3633.98,3642.0,3594.61,21527604095675.0,394138445.0
2024-09-20,NQX,3958.3,3969.14,3926.55,23461262789125.0,
2020-03-26,NQX,1579.43,1582.63,1509.97,8857779231215.0,
2019-02-22,NQX,1418.13,1418.86,1410.02,8107335386753.0,
2020-02-07,NQX,1880.22,1890.65,1875.38,10544699076412.0,2979110052.0
2025-02-07,NQX,4298.26,4373.78,4293.09,26366221958449.0,1419533810.0
2021-10-04,NQX,2894.42,2945.56,2876.99,16736382655279.0,1898265041.0
2022-08-09,NQX,2601.63,2619.15,2589.12,15306666152570.0,511512037.0
2022-11-02,NQX,2181.27,2282.18,2180.7,12773086589549.0,
2023-11-24,NQX,3196.4,3201.49,3188.12,18495404035090.0,
2023-12-01,NQX,3199.52,3202.75,3167.01,18513417612435.0,632635601.0
2018-08-09,NQX,1493.39,1499.67,1491.71,8614494134412.0,49266185.0
2022-05-20,NQX,2367.12,2408.94,2298.46,13983586933101.0,
2020-12-04,NQX,2505.7,2506.24,2490.1,14132771856662.0,
2020-07-16,NQX,2125.29,2131.78,2099.02,11943934235203.0,
2020-03-24,NQX,1510.76,1511.18,1460.88,8472714041700.0,185316435.0
2021-09-02,NQX,3120.85,3136.38,3110.86,18010308597775.0,1808173587.0
2021-08-12,NQX,3017.8,3019.58,2991.25,17384406574726.0,1362907027.0
2019-10-18,NQX,1573.7,1589.36,1565.96,8829714343898.0,
2019-08-23,NQX,1493.0,1544.49,1488.59,8413590388069.0,48435190.0
2019-08-16,NQX,1520.82,1524.55,1509.78,8570382259269.0,
2021-04-22,NQX,2752.47,2790.81,2743.35,15724490399386.0,
2025-03-10,NQX,3886.19,3973.42,3848.66,23838511797482.0,1514856323.0
2022-08-18,NQX,2701.2,2710.66,2681.15,15892455750071.0,922275836.0
2021-01-20,NQX,2659.29,2666.45,2627.66,15187446393404.0,
2019-10-29,NQX,1609.5,1621.72,1609.13,9030601209610.0,
2019-06-17,NQX,1505.3,1509.4,1498.43,8482563372684.0,60992447.0
2019-05-06,NQX,1558.82,1560.91,1532.59,8784124956480.0,1479818617.0
2019-04-17,NQX,1536.14,1543.01,1531.97,8656348278723.0,
2019-04-04,NQX,1508.11,1514.23,1499.26,8498396057306.0,1712719973.0
2021-11-23,NQX,3261.34,3283.51,3224.34,18858009610841.0,83694685.0
2022-11-01,NQX,2257.79,2314.88,2255.66,13221183799888.0,
2018-12-17,NQX,1289.68,1324.33,1279.91,7422642068307.0,
2021-09-16,NQX,3103.18,3107.83,3074.18,17908346202450.0,
2023-10-31,NQX,2881.96,2884.09,2846.48,16675919137342.0,
2018-12-11,NQX,1340.85,1357.69,1330.17,7717842412432.0,
2018-08-07,NQX,1492.53,1495.79,1488.78,8609523048865.0,91225440.0
2020-01-02,NQX,1774.44,1774.73,1757.37,9951485015349.0,1936064919.0
2021-01-12,NQX,2578.42,2591.49,2556.74,14725581514352.0,
2022-02-18,NQX,2801.91,2845.15,2783.75,16558829170672.0,297534813.0
2021-05-11,NQX,2670.25,2676.33,2618.95,15254789564969.0,433370265.0
2023-03-31,NQX,2636.27,2637.75,2593.6,15260233998595.0,
2023-04-28,NQX,2649.2,2649.5,2619.39,15335063923119.0,
2021-05-20,NQX,2698.82,2705.2,2658.64,15417976864953.0,627146092.0
2021-04-30,NQX,2772.15,2793.84,2767.76,15836921589939.0,1142721508.0
2024-08-01,NQX,3778.08,3907.78,3747.42,22393076299960.0,
2021-09-21,NQX,3005.55,3027.98,2997.4,17378963583480.0,1798050038.0
2019-06-07,NQX,1483.46,1489.2,1461.8,8359460720857.0,50082351.0
2019-01-30,NQX,1361.58,1365.38,1337.67,7786784757000.0,901596735.0
2024-11-04,NQX,3992.72,4021.4,3979.71,23656439798508.0,326313192.0
2020-08-04,NQX,2219.31,2219.57,2200.51,12483091336637.0,
2021-07-23,NQX,3022.36,3025.17,2989.61,17410684507951.0,1146799879.0
2021-04-15,NQX,2805.24,2808.02,2786.2,16025943193425.0,
2021-03-17,NQX,2640.48,2656.06,2590.02,15079995586311.0,
2021-08-26,NQX,3055.7,3073.86,3053.05,17634354199258.0,309821252.0
2025-01-10,NQX,4169.52,4203.1,4144.01,25549903538543.0,561948619.0
2021-03-05,NQX,2533.7,2540.19,2441.68,14470203123065.0,454287176.0
2018-12-21,NQX,1209.31,1261.66,1202.8,6960101678001.0,
2018-06-21,NQX,1443.5,1461.65,1440.79,8172115533209.0,
2021-10-18,NQX,3060.18,3061.5,3014.93,17694812913320.0,
2023-11-21,NQX,3186.72,3193.6,3173.36,18439399910677.0,581701952.0
2023-05-12,NQX,2668.04,2685.48,2651.31,15444107829759.0,3503085763.0
2023-09-22,NQX,2940.22,2971.18,2937.37,17013045695967.0,
2025-03-24,NQX,4036.09,4041.37,4004.99,24744504683810.0,
2021-05-07,NQX,2743.93,2762.93,2733.95,15675668947105.0,3402191005.0
2021-06-03,NQX,2705.94,2721.71,2693.94,15458643572136.0,1805526532.0
2023-04-04,NQX,2620.01,2640.81,2609.99,15166140130586.0,3279891819.0
2021-07-22,NQX,2988.03,2988.28,2973.09,17212950065046.0,
2025-01-07,NQX,4234.61,4324.24,4220.22,25948775107861.0,
2020-08-21,NQX,2311.03,2314.96,2292.31,12999022838212.0,
2025-01-03,NQX,4265.23,4271.93,4215.18,26136425236649.0,3265290329.0
2021-01-15,NQX,2560.79,2588.26,2551.62,14624883968338.0,
2021-10-07,NQX,2979.43,3002.06,2975.64,17227886367645.0,286375897.0
2024-02-02,NQX,3528.55,3536.43,3475.67,20621472887799.0,
2024-12-18,NQX,4241.86,4407.62,4229.37,25250793924932.0,
2024-01-12,NQX,3366.58,3380.07,3355.38,19674933001821.0,21362169.0
2024-05-16,NQX,3711.59,3733.9,3710.66,21987374843633.0,3997251321.0
2023-09-13,NQX,3069.71,3082.91,3051.32,17799919712116.0,
2019-11-07,NQX,1643.93,1654.36,1639.78,9217664674900.0,3639533603.0
2019-10-11,NQX,1568.77,1580.81,1566.22,8802091463715.0,
2019-08-06,NQX,1504.26,1508.35,1486.46,8446183086284.0,1617853654.0
